,user_id,order_date,point,comment,order_no,order_item
8893,an,2019년 07월 18일,4,가격대비좀부실하다는느낌;;,3584,대패삼겹덮밥
8894,dc,2019년 07월 18일,1,별 한개도 아까워요 1시19분에 시켰는데 아직 안왔어요 근데 리뷰를 쓰라네요 지금 시간 2시30분입니다... 저는 언제 먹을 수 있으며 뭘 먹었다고 리뷰를 쓰라하나요 아예 주문을 받질 마시던가요 배고파서 숨지겠네요,3583,대패삼겹덮밥
8895,de,2019년 07월 18일,4,이날은 배달 1시간20분 걸렸고 양도적고 맛도 달랐어요 싱겁고.. 한결같았음 좋겠어요,3582,로스트 치킨과 매콤한 크림리조또
8896,de,2019년 07월 18일,5,제일 자주 시켜먹는 메뉴임 바쁜시간은 피해서 시켜야해요ㅜㅜ,3581,로스트 치킨과 매콤한 크림리조또
8897,km,2019년 07월 18일,5,"맛있어요ㅜ 셰플리는 맛도 있고 애정하는 음식점이지만 1주일에 3,4번 시키면서 최대한 빠르면 50분 보통 70-80분이 걸린다는게 참 배달음식으로 단점이네요ㅜ",3580,두툼한 통등심 가츠동
8898,mj,2019년 07월 18일,5,고기가 두툼한데 부드럽고 소스도 맛잇네요!!,3579,두툼한 통등심 가츠동
8899,99,2019년 07월 18일,5,점심 시간에 먹으려고 11시에 주문했는데 80분이 지나서 도착했네요. 배달은 개선하겠다고는 하는데 개선이 전혀 되질 않는 것 같아요. 가장 큰 문제점 같은데...,3578,허니갈릭 닭가슴살 시저샐러드
8900,si,2019년 07월 18일,5,완전 배부른 샐러드,3577,허니갈릭 닭가슴살 시저샐러드
8901,so,2019년 07월 18일,4,건강해지는 맛입니다 ㅋㅋㅋㅋ,3576,두툼한 통등심 가츠동
8902,so,2019년 07월 18일,4,건강해지는 맛입니다 ㅋㅋㅋㅋ,3576,된장국추가
8903,po,2019년 07월 18일,5,여전히 맛나용~ 양이 적어 보일수 있겠지만.. 고기가 매우 두툼!!,3575,두툼한 통등심 가츠동
8904,po,2019년 07월 18일,5,여전히 맛나용~ 양이 적어 보일수 있겠지만.. 고기가 매우 두툼!!,3575,종가집김치
8905,yo,2019년 07월 18일,2,마라는 내입맛엔 안맞는거같아요..다음엔다른거먹어볼게요 배달도90분만에오네요 ㅠㅠ,3574,매콤대패삼겹덮밥
8906,yo,2019년 07월 18일,2,마라는 내입맛엔 안맞는거같아요..다음엔다른거먹어볼게요 배달도90분만에오네요 ㅠㅠ,3574,명란마요 가라아게
8907,rp,2019년 07월 18일,5,치킨인가칼비인가 맛나요 ㅋ,3573,수원왕갈비 치밥
8908,na,2019년 07월 18일,5,맛있게 먹었습니다~~!,3572,두툼한 통등심 가츠동
8909,eo,2019년 07월 18일,4,ㄴㅁㅈㅇㄹㄷㄴㅇㅇㅇㄴㅁㄷ,3571,허니갈릭 닭가슴살 시저샐러드
8910,sc,2019년 07월 18일,5,아이들이 정말 좋아하네요.,3570,명란마요 가라아게 콤보
8911,va,2019년 07월 18일,5,밥양이 조금 적었던것 같지만 맛있게 먹었어요,3569,대패삼겹덮밥
8912,ki,2019년 07월 17일,2,배달 목적지 실수로 잘못 지정되있어서 전화 하려는데 음식점 전화번호도 없고 홈페이지도 따로 없고 요기요 고객센터 전화해서 물어물어 요청사항에 변경함.. 다른 리뷰 보니까 문앞에 두고 연락없이 간다길래 걱정 엄청 했음.. 셰플리 운영 시스템이 뭣같음 불편해요 담부턴 겁나서 못시키겠아요ㅋ,3568,로스트 치킨과 매콤한 크림리조또
8913,ki,2019년 07월 17일,2,배달 목적지 실수로 잘못 지정되있어서 전화 하려는데 음식점 전화번호도 없고 홈페이지도 따로 없고 요기요 고객센터 전화해서 물어물어 요청사항에 변경함.. 다른 리뷰 보니까 문앞에 두고 연락없이 간다길래 걱정 엄청 했음.. 셰플리 운영 시스템이 뭣같음 불편해요 담부턴 겁나서 못시키겠아요ㅋ,3568,코카콜라
8914,ki,2019년 07월 17일,2,배달 목적지 실수로 잘못 지정되있어서 전화 하려는데 음식점 전화번호도 없고 홈페이지도 따로 없고 요기요 고객센터 전화해서 물어물어 요청사항에 변경함.. 다른 리뷰 보니까 문앞에 두고 연락없이 간다길래 걱정 엄청 했음.. 셰플리 운영 시스템이 뭣같음 불편해요 담부턴 겁나서 못시키겠아요ㅋ,3568,코카콜라
8915,ki,2019년 07월 17일,2,배달 목적지 실수로 잘못 지정되있어서 전화 하려는데 음식점 전화번호도 없고 홈페이지도 따로 없고 요기요 고객센터 전화해서 물어물어 요청사항에 변경함.. 다른 리뷰 보니까 문앞에 두고 연락없이 간다길래 걱정 엄청 했음.. 셰플리 운영 시스템이 뭣같음 불편해요 담부턴 겁나서 못시키겠아요ㅋ,3568,된장국추가
8916,js,2019년 07월 17일,5,오늘 배달 짱빨라서 좋았음 양파 빼달라고 했는데 조금 들어있어서 슬펐다,3567,두툼한 통등심 가츠동
8917,hi,2019년 07월 17일,5,아 진짜 맛있네요. 배달음식 개념을 깨버리는 음식. 잘 먹었습니다.,3566,두툼한 통등심 가츠동
8918,sk,2019년 07월 17일,5,맥주 안주로 딱입니다,3565,수원왕갈비 치밥
8919,sk,2019년 07월 17일,5,맥주 안주로 딱입니다,3565,트러플 감자튀김
8920,mi,2019년 07월 17일,5,너무맛있어요~~~~,3564,비빔명란 가라아케동
8921,si,2019년 07월 17일,2,음식이 80분만에 다 식어서 왔네요 ㅠㅠ,3563,수원왕갈비 치밥
8922,a6,2019년 07월 17일,5,ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ,3562,두툼한 통등심 가츠동
8923,qj,2019년 07월 17일,3,배달 100분 넘어서 오네요 40분 오버되는건 아닌듯 예상 배달시간이 늦을수있는 최대시간인거지 그전에 와야대는거 아니가??,3561,두툼한 통등심 가츠동
8924,ly,2019년 07월 17일,4,치킨 기대안햇는데 맛잇네요,3560,로스트 치킨과 매콤한 크림리조또
8925,ly,2019년 07월 17일,4,치킨 기대안햇는데 맛잇네요,3560,수원왕갈비 치밥
8926,yo,2019년 07월 17일,5,잘 먹을게요. 내일도 잘 부탁드려요.,3559,그라나파다노 김치볶음밥
8927,hh,2019년 07월 17일,2,다른건 그렇다 쳐도 배달에 80분이나 걸리면 대체 어쩌자는 겁니까? 처음부터 배달시간을 정확히 고지했다면 모를까 예상시간보다 20분을 더 넘기니 이건 화가 안날 수가 없네요. 이전에도 시켜먹었을때 배달이 70분이나 걸려서 리뷰 남겼더니 긍정적인 답변 주셔서 이번에는 괜찮겠지 하면서 시켰더니 발등을 제대로 찍혔네요. 정말 실망입니다. 시간이 그렇게 오래 걸리니 음식 또한 신선도가 절망적이더군요. 레토르트를 먹는 줄 알았네요. 거리가 멀면 등록을 하지 마세요. 앞으로 여기서 시켜먹을 일은 없을 듯 합니다.,3558,수원왕갈비 치밥
8928,km,2019년 07월 17일,5,너무 맛있어요! 피타브레드에 샐러드넣고 다진양파넣고 루꼴라넣고 블랙올리브 넣어 한 입에 먹음 꿀 맛!!,3557,허니갈릭 닭가슴살 시저샐러드
8929,va,2019년 07월 17일,5,간도 적당하고 맛있어요,3556,로스트 치킨과 매콤한 크림리조또
8930,sa,2019년 07월 17일,5,맛있게잘먹었습니다~~,3555,수원왕갈비 치밥
8931,ex,2019년 07월 17일,5,맛있고 잘 먹었는데 배달이 느리네요 예정시간도 1시간이었는데 10분 더 늦게 옴,3554,두툼한 통등심 가츠동
8932,sc,2019년 07월 17일,5,맛있습니다. ^^.,3553,두툼한 통등심 가츠동
8933,l9,2019년 07월 17일,5,다이어트 식단 조절 중에 치팅데이라도 사실상 고칼로리로 한 끼 먹기엔 조금 눈치보이는데 리조또인데도 곡물로 현미 보리라서 그런지 포만감도 좋고 절반 정도만 먹어도 충분히 든든하네요! 맛있게 잘 먹었습니당,3552,로스트 치킨과 매콤한 크림리조또
8934,l9,2019년 07월 17일,5,다이어트 식단 조절 중에 치팅데이라도 사실상 고칼로리로 한 끼 먹기엔 조금 눈치보이는데 리조또인데도 곡물로 현미 보리라서 그런지 포만감도 좋고 절반 정도만 먹어도 충분히 든든하네요! 맛있게 잘 먹었습니당,3552,코카콜라
8935,ni,2019년 07월 17일,3,짜요 짜 짜 짜 짜,3551,허니갈릭 닭가슴살 시저샐러드
8936,an,2019년 07월 17일,5,가츠동간도맞고괜찮아요ㅋ 다음에는대패삼겹먹어볼려고요ㅋ,3550,두툼한 통등심 가츠동
8937,ka,2019년 07월 17일,4,맛있었어요! 배달시간은 정확히 1시간이였어요,3549,수원왕갈비 치밥
8938,ka,2019년 07월 17일,4,맛있었어요! 배달시간은 정확히 1시간이였어요,3549,코카콜라
8939,tj,2019년 07월 17일,5,its very tasty,3548,대패삼겹덮밥
8940,99,2019년 07월 16일,5,배달 시간만 개선이 된다면 매일 주문할텐데... 아쉽네요,3547,두툼한 통등심 가츠동
8941,jm,2019년 07월 16일,5,배달도빠르고 맛있어요,3546,두툼한 통등심 가츠동
8942,jm,2019년 07월 16일,5,배달도빠르고 맛있어요,3546,된장국추가
8943,jm,2019년 07월 16일,5,배달도빠르고 맛있어요,3546,종가집김치
8944,jm,2019년 07월 16일,5,배달도빠르고 맛있어요,3546,수원왕갈비 치밥
8945,jm,2019년 07월 16일,5,배달도빠르고 맛있어요,3546,명란마요밥
8946,jm,2019년 07월 16일,5,배달도빠르고 맛있어요,3546,코카콜라 제로
8947,jm,2019년 07월 16일,5,배달도빠르고 맛있어요,3546,종가집김치
8948,bl,2019년 07월 16일,5,김치볶음밥은 약간 느끼했는데 그래도 괜찮았어요 가라아게 맛있었어요,3545,그라나파다노 김치볶음밥
8949,bl,2019년 07월 16일,5,김치볶음밥은 약간 느끼했는데 그래도 괜찮았어요 가라아게 맛있었어요,3545,명란마요 가라아게
8950,bl,2019년 07월 16일,5,김치볶음밥은 약간 느끼했는데 그래도 괜찮았어요 가라아게 맛있었어요,3545,된장국추가
8951,le,2019년 07월 16일,5,.,3544,두툼한 통등심 가츠동
8952,le,2019년 07월 16일,5,.,3544,스프라이트
8953,yo,2019년 07월 16일,3,소스가 부족하네요 돈가스는 무난해요,3543,두툼한 통등심 가츠동
8954,an,2019년 07월 16일,4,맛있게 잘 먹었습니다,3542,대패삼겹덮밥
8955,ja,2019년 07월 16일,1,헐~ 먹어보고 판매 하시는건지,3541,수원왕갈비 치밥
8956,mr,2019년 07월 16일,5,깔끔하고 맛있어요 강추입니다,3540,두툼한 통등심 가츠동
8957,hy,2019년 07월 16일,5,오늘도 이 메뉴^^,3539,대패삼겹덮밥
8958,kj,2019년 07월 16일,5,고기 정말 두툼하고 식감도 좋고 돼지비린내 별로 안 나고 ㅠㅠ넘나 마싯네요 근데 버섯이 없어서 쬬끔 아쉬웠어요 ㅋㅋㅋ그래도 잘 먹었습니다♥♥♥,3538,두툼한 통등심 가츠동
8959,93,2019년 07월 16일,5,싸게 잘먹었ㅇ어요ㅎㅎ,3537,대패삼겹덮밥
8960,si,2019년 07월 16일,5,배달시간 딱맞게 왔어요 맛은 그냥 김치볶음밥,3536,그라나파다노 김치볶음밥
8961,dk,2019년 07월 16일,4,해도해도 너무 늦다.예정시간 지난지 오래다. 배고프다.장사 잘되는만큼 배달직원좀 늘려라.반성해라 꼭!!,3535,대패삼겹덮밥
8962,dh,2019년 07월 16일,5,이벤트와함께 처음주문 ㅎㅎ,3534,그라나파다노 김치볶음밥
8963,ve,2019년 07월 16일,4,특이한 맛의 치킨 새롭다,3533,수원왕갈비 치밥
8964,ro,2019년 07월 16일,4,고기가 부드럽네요 맛도 괜찮구요 새우누룽지도 맛 좋아요 먹성 좋은 저에겐 양이 좀 ㅠㅠ,3532,비빔명란 가라아케동
8965,ro,2019년 07월 16일,4,고기가 부드럽네요 맛도 괜찮구요 새우누룽지도 맛 좋아요 먹성 좋은 저에겐 양이 좀 ㅠㅠ,3532,명란마요 가라아게
8966,er,2019년 07월 16일,5,개존맛탱 돈이아깝지 않음 ㅋ,3531,비빔명란 가라아케동
8967,er,2019년 07월 16일,5,개존맛탱 돈이아깝지 않음 ㅋ,3531,멘보샤
8968,da,2019년 07월 16일,5,맛있다요오 ... .,3530,그라나파다노 김치볶음밥
8969,nc,2019년 07월 15일,2,식사 시킨지 한시간 삼십분이 넘도록 안옴 줫같음,3529,수원왕갈비 치밥
8970,nc,2019년 07월 15일,2,식사 시킨지 한시간 삼십분이 넘도록 안옴 줫같음,3529,명란마요 가라아게 콤보
8971,nc,2019년 07월 15일,2,식사 시킨지 한시간 삼십분이 넘도록 안옴 줫같음,3529,명란마요밥
8972,rl,2019년 07월 15일,1,맛이고 양이고 걍 버려서 모르겠네요~ 요청사항으로 문앞에놓고 문자달라했는데 한시간 반동안 감감무소식이라 현관문 열어봤더니 문고리에 걸고갔네요ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 이게무슨배달이죠ㅋㅋㅋㅋㅋㅋ 문자해주기싫으면 문 살짝이라도 두드리던지 .. 음식은 다식어빠져서 이걸어케먹음 두러유ㅓ서 안시켜먹어요,3528,비빔명란 가라아케동
8973,rl,2019년 07월 15일,1,맛이고 양이고 걍 버려서 모르겠네요~ 요청사항으로 문앞에놓고 문자달라했는데 한시간 반동안 감감무소식이라 현관문 열어봤더니 문고리에 걸고갔네요ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 이게무슨배달이죠ㅋㅋㅋㅋㅋㅋ 문자해주기싫으면 문 살짝이라도 두드리던지 .. 음식은 다식어빠져서 이걸어케먹음 두러유ㅓ서 안시켜먹어요,3528,된장국추가
8974,bk,2019년 07월 15일,5,배달은 좀 늦었지만 양도 푸짐하고 일단 너무 맛있어요 제가 시킨건 대패삼겹덮밥인데 간도 딱이에여,3527,대패삼겹덮밥
8975,pi,2019년 07월 15일,5,너무 깔끔하게 맛있어요 포장도 깔끔 굳,3526,대패삼겹덮밥
8976,pi,2019년 07월 15일,5,너무 깔끔하게 맛있어요 포장도 깔끔 굳,3526,스프라이트
8977,fl,2019년 07월 15일,5,자주 시켜먹고 있습니다. 잘 부탁드리겠습니다,3525,두툼한 통등심 가츠동
8978,fl,2019년 07월 15일,5,자주 시켜먹고 있습니다. 잘 부탁드리겠습니다,3525,된장국추가
8979,gp,2019년 07월 15일,4,음 그럭저럭맛있네용 근데리조또인데 밥알이씹혀요ㅜ,3524,로스트 치킨과 매콤한 크림리조또
8980,gp,2019년 07월 15일,4,음 그럭저럭맛있네용 근데리조또인데 밥알이씹혀요ㅜ,3524,된장국추가
8981,ch,2019년 07월 15일,5,맛있었네요 다음에도 먹을듯 해요,3523,로스트 치킨과 매콤한 크림리조또
8982,2j,2019년 07월 15일,5,맛있는데 살짝 매운맛이 있네요~ 다음 주문때 안맵게 요청드리면 가능할까요? 오늘 배달도 빠르고 친절하게 주셔서 감사합니다.,3522,두툼한 통등심 가츠동
8983,ki,2019년 07월 15일,4,맛있고 양도 적당하고 배달은 조금 늦네요!,3521,그라나파다노 김치볶음밥
8984,ki,2019년 07월 15일,4,맛있고 양도 적당하고 배달은 조금 늦네요!,3521,된장국추가
8985,ca,2019년 07월 15일,5,감자튀김 L사이즈 M 사이즈 용기가 동일한데 내용물 양에 차이가 있는 건가요?,3520,로스트 치킨과 매콤한 크림리조또
8986,ca,2019년 07월 15일,5,트러플 감자튀김 L사이즈 M 사이즈 용기가 동일한데 내용물 양에 차이가 있는 건가요?,3520,트러플 감자튀김
8987,hy,2019년 07월 15일,5,오늘 점심도 이걸로^^,3519,대패삼겹덮밥
8988,fl,2019년 07월 15일,5,잘 먹었습니다^^~,3518,대패삼겹덮밥
8989,de,2019년 07월 15일,5,항상 주기적으로 먹어요 맛있어요,3517,로스트 치킨과 매콤한 크림리조또
8990,so,2019년 07월 14일,2,다른메뉴 맛있게 먹어서 시켰는데 여기괜찮아요 닭가슴살 특유의 비린내 조금랑 김치맛이 더 날줄알았는데 치즈맛이 더 났어요 볶음밥 안에 밥이 조금 질었어요 그냥 먹을만해요,3516,그라나파다노 김치볶음밥
8991,wo,2019년 07월 14일,1,그냥그냥 그냥이에요,3515,두툼한 통등심 가츠동
8992,so,2019년 07월 14일,5,진짜맛잇어요bbbbbb,3514,로스트 치킨과 매콤한 크림리조또
8993,lj,2019년 07월 14일,5,트러플향이랑 치즈조합 너무좋아요 존마탱,3513,그라나파다노 김치볶음밥
8994,kj,2019년 07월 14일,5,하 정말..끝없이 맛있어지는 셰플리..,3512,수원왕갈비 치밥
8995,we,2019년 07월 14일,3,양이 엄청 많았는데 맛은 그냥..,3511,그라나파다노 김치볶음밥
